equip,mode,start,end,duration_min,n_points,peak_mae,peak_ratio,mean_mae,mean_ratio,dist_to_failure_days,category
B-5501B,mult,2022-04-20 22:30:00,2022-04-20 23:50:00,80.0,17,0.06993446,1.443,0.0376989189736842,0.778,193.06,far
B-5501B,mult,2022-04-23 12:15:00,2022-04-23 13:40:00,85.0,18,0.095424674,1.969,0.04861998225,1.003,190.49,far
B-5501B,mult,2022-04-24 01:35:00,2022-04-24 02:50:00,75.0,16,0.089722395,1.852,0.052745438166666665,1.089,189.93,far
B-5501B,mult,2022-04-26 04:25:00,2022-04-26 05:05:00,40.0,9,0.06663533,1.375,0.04732086163636364,0.977,187.82,far
B-5501B,mult,2022-04-26 21:20:00,2022-04-26 22:45:00,85.0,18,0.10167783,2.098,0.047547411525000007,0.981,187.11,far
B-5501B,mult,2022-04-28 23:50:00,2022-04-29 01:15:00,85.0,18,0.08339489,1.721,0.0401192711,0.828,185.01,far
B-5501B,mult,2022-04-29 06:35:00,2022-04-29 08:00:00,85.0,18,0.08488813,1.752,0.044221550425000006,0.913,184.73,far
B-5501B,mult,2022-04-30 08:40:00,2022-04-30 09:35:00,55.0,12,0.069229014,1.429,0.03323808085714285,0.686,183.64,far
B-5501B,mult,2022-05-02 01:10:00,2022-05-02 02:15:00,65.0,14,0.06594701,1.361,0.03560935675,0.735,181.95,far
B-5501B,mult,2022-05-03 05:30:00,2022-05-03 06:55:00,85.0,18,0.08083454,1.668,0.041332181375,0.853,180.77,far
B-5501B,mult,2022-05-03 21:35:00,2022-05-03 23:00:00,85.0,18,0.079564855,1.642,0.03800802910000001,0.784,180.1,far
B-5501B,mult,2022-05-04 22:10:00,2022-05-04 23:35:00,85.0,18,0.09638798,1.989,0.04861717115,1.003,179.08,far
B-5501B,mult,2022-05-07 06:00:00,2022-05-07 07:25:00,85.0,18,0.06832435,1.41,0.038308163150000005,0.791,176.75,far
B-5501B,mult,2022-05-07 18:35:00,2022-05-07 20:00:00,85.0,18,0.09933072,2.05,0.04425970035,0.913,176.23,far
B-5501B,mult,2022-05-08 12:25:00,2022-05-08 13:20:00,55.0,12,0.05896802,1.217,0.04030112857142858,0.832,175.48,far
B-5501B,mult,2022-05-09 03:35:00,2022-05-09 04:00:00,25.0,6,0.057247013,1.181,0.03835895125,0.792,174.85,far
B-5501B,mult,2022-05-10 04:25:00,2022-05-10 05:50:00,85.0,18,0.084311344,1.74,0.040027863549999994,0.826,173.82,far
B-5501B,mult,2022-05-14 12:40:00,2022-05-14 13:40:00,60.0,13,0.08998432,1.857,0.04432719386666668,0.915,169.47,far
B-5501B,mult,2022-05-16 22:15:00,2022-05-16 23:40:00,85.0,18,0.09314791,1.922,0.047967351500000005,0.99,167.07,far
B-5501B,mult,2022-05-17 12:55:00,2022-05-17 14:20:00,85.0,18,0.10062829,2.077,0.049834399125,1.028,166.46,far
B-5501B,mult,2022-05-18 14:35:00,2022-05-18 16:15:00,100.0,21,0.11107877,2.292,0.05935447004347826,1.225,165.39,far
B-5501B,mult,2022-05-20 07:10:00,2022-05-20 08:40:00,90.0,19,0.11744117,2.424,0.05742489042857144,1.185,163.7,far
B-5501B,mult,2022-05-22 16:05:00,2022-05-22 17:20:00,75.0,16,0.079368256,1.638,0.04219323627777777,0.871,161.33,far
B-5501B,mult,2022-05-23 23:25:00,2022-05-24 00:50:00,85.0,18,0.11198506,2.311,0.05121215920000001,1.057,160.02,far
B-5501B,mult,2022-05-24 04:10:00,2022-05-24 05:20:00,70.0,15,0.08744671,1.805,0.04205787070588235,0.868,159.83,far
B-5501B,mult,2022-05-24 10:30:00,2022-05-24 11:50:00,80.0,17,0.11607808,2.396,0.057294136526315785,1.182,159.56,far
B-5501B,mult,2022-05-24 21:30:00,2022-05-24 22:20:00,50.0,11,0.07642235,1.577,0.04519000184615385,0.933,159.1,far
B-5501B,mult,2022-05-26 21:40:00,2022-05-26 22:35:00,55.0,12,0.0621234,1.282,0.0351183635,0.725,157.1,far
B-5501B,mult,2022-05-27 04:50:00,2022-05-27 05:55:00,65.0,14,0.058486596,1.207,0.03481820499999999,0.719,156.8,far
B-5501B,mult,2022-05-27 21:25:00,2022-05-27 22:50:00,85.0,18,0.14050247,2.9,0.050266377475,1.037,156.11,far
B-5501B,mult,2022-05-31 22:00:00,2022-05-31 22:40:00,40.0,9,0.051665742,1.066,0.037211462818181815,0.768,152.08,far
B-5501B,mult,2022-06-01 00:45:00,2022-06-01 02:05:00,80.0,17,0.082929604,1.711,0.04090488063157895,0.844,151.97,far
B-5501B,mult,2022-06-04 07:45:00,2022-06-04 09:00:00,75.0,16,0.07663224,1.581,0.04222087188888888,0.871,148.68,far
B-5501B,mult,2022-06-05 10:25:00,2022-06-05 11:20:00,55.0,12,0.055539627,1.146,0.031571487071428574,0.652,147.57,far
B-5501B,mult,2022-06-12 13:00:00,2022-06-12 14:10:00,70.0,15,0.09052936,1.868,0.044474444,0.918,140.46,far
B-5501B,mult,2022-06-13 02:25:00,2022-06-13 03:40:00,75.0,16,0.09175537,1.894,0.04385025955555555,0.905,139.9,far
B-5501B,mult,2022-06-16 20:05:00,2022-06-16 21:10:00,65.0,14,0.05792834,1.195,0.031950396312500004,0.659,136.16,far
B-5501B,mult,2022-06-18 01:10:00,2022-06-18 02:10:00,60.0,13,0.056954388,1.175,0.03325550606666667,0.686,134.95,far
B-5501B,mult,2022-06-18 18:40:00,2022-06-18 20:00:00,80.0,17,0.068437144,1.412,0.04264195115789474,0.88,134.22,far
B-5501B,mult,2022-06-21 06:45:00,2022-06-21 07:05:00,20.0,5,0.051041815,1.053,0.029476410285714287,0.608,131.72,far
B-5501B,mult,2022-06-22 09:15:00,2022-06-22 10:55:00,100.0,21,0.0916681,1.892,0.05098581365217392,1.052,130.61,far
B-5501B,mult,2022-06-22 23:05:00,2022-06-22 23:15:00,10.0,3,0.055032205,1.136,0.036244801199999996,0.748,130.04,far
B-5501B,mult,2022-06-24 12:35:00,2022-06-24 13:45:00,70.0,15,0.06692583,1.381,0.03912576029411764,0.807,128.48,far
B-5501B,mult,2022-06-28 22:35:00,2022-06-28 23:35:00,60.0,13,0.0637369,1.315,0.04188880226666667,0.864,124.06,far
B-5501B,mult,2022-07-05 03:05:00,2022-07-05 04:05:00,60.0,13,0.06189959,1.277,0.03243458286666666,0.669,117.87,far
B-5501B,mult,2022-07-05 10:50:00,2022-07-05 11:45:00,55.0,12,0.05862836,1.21,0.036572642714285716,0.755,117.55,far
B-5501B,mult,2022-07-05 23:30:00,2022-07-06 00:45:00,75.0,16,0.08319271,1.717,0.04129585988888889,0.852,117.02,far
B-5501B,mult,2022-07-06 23:20:00,2022-07-06 23:35:00,15.0,4,0.057457317,1.186,0.04672336083333333,0.964,116.03,far
B-5501B,mult,2022-07-07 02:55:00,2022-07-07 04:10:00,75.0,16,0.057740692,1.192,0.03524496433333333,0.727,115.88,far
B-5501B,mult,2022-07-08 17:40:00,2022-07-08 18:50:00,70.0,15,0.061793398,1.275,0.03986687652941177,0.823,114.26,far
B-5501B,mult,2022-07-08 23:00:00,2022-07-09 00:15:00,75.0,16,0.07804231,1.611,0.0405434188888889,0.837,114.04,far
B-5501B,mult,2022-07-13 12:10:00,2022-07-13 13:30:00,80.0,17,0.0608609,1.256,0.03755734194736842,0.775,109.49,far
B-5501B,mult,2022-07-16 01:45:00,2022-07-16 03:00:00,75.0,16,0.07509299,1.55,0.03684374633333333,0.76,106.93,far
B-5501B,mult,2022-07-21 08:45:00,2022-07-21 09:40:00,55.0,12,0.0645299,1.332,0.037074798000000006,0.765,101.64,far
B-5501B,mult,2022-07-22 21:40:00,2022-07-22 22:10:00,30.0,7,0.056768402,1.172,0.03514840922222222,0.725,100.1,far
B-5501B,mult,2022-07-24 10:45:00,2022-07-24 11:35:00,50.0,11,0.07047363,1.454,0.03966775738461538,0.819,98.55,far
B-5501B,mult,2022-07-25 18:30:00,2022-07-25 19:50:00,80.0,17,0.06921805,1.428,0.03824587142105263,0.789,97.23,far
B-5501B,mult,2022-07-26 16:45:00,2022-07-26 17:40:00,55.0,12,0.054653097,1.128,0.028896426000000003,0.596,96.3,far
B-5501B,mult,2022-07-29 00:30:00,2022-07-29 00:50:00,20.0,5,0.06764309,1.396,0.03614920385714286,0.746,93.98,far
B-5501B,mult,2022-07-30 13:40:00,2022-07-30 14:35:00,55.0,12,0.06356748,1.312,0.03969769085714286,0.819,92.43,far
B-5501B,mult,2022-08-01 10:00:00,2022-08-01 11:10:00,70.0,15,0.07132519,1.472,0.039747841352941175,0.82,90.58,far
B-5501B,mult,2022-08-01 13:45:00,2022-08-01 15:05:00,80.0,17,0.10335126,2.133,0.04719051702631579,0.974,90.43,far
B-5501B,mult,2022-08-02 10:25:00,2022-08-02 11:00:00,35.0,8,0.0637844,1.316,0.05192354539999999,1.072,89.57,far
B-5501B,mult,2022-08-02 14:35:00,2022-08-02 15:30:00,55.0,12,0.07860788,1.622,0.041214477000000006,0.851,89.39,far
B-5501B,mult,2022-08-02 18:20:00,2022-08-02 19:35:00,75.0,16,0.09176428,1.894,0.045873750444444444,0.947,89.24,far
B-5501B,mult,2022-08-03 01:35:00,2022-08-03 02:00:00,25.0,6,0.04854555,1.002,0.040755156,0.841,88.93,far
B-5501B,mult,2022-08-05 15:15:00,2022-08-05 16:55:00,100.0,21,0.38926268,8.033,0.17912104552173908,3.697,86.36,far
B-5501B,mult,2022-08-08 15:50:00,2022-08-08 16:55:00,65.0,14,0.06913585,1.427,0.0388443985625,0.802,83.34,far
B-5501B,mult,2022-08-09 10:20:00,2022-08-09 11:15:00,55.0,12,0.05981204,1.234,0.035416867928571426,0.731,82.57,far
B-5501B,mult,2022-08-09 23:55:00,2022-08-10 00:55:00,60.0,13,0.06445223,1.33,0.036174251,0.747,82.0,far
B-5501B,mult,2022-08-13 02:25:00,2022-08-13 03:40:00,75.0,16,0.08068214,1.665,0.03992222549999999,0.824,78.9,far
B-5501B,mult,2022-08-14 09:15:00,2022-08-14 10:15:00,60.0,13,0.057328682,1.183,0.03660225206666667,0.755,77.61,far
B-5501B,mult,2022-08-16 18:55:00,2022-08-16 19:55:00,60.0,13,0.06448889,1.331,0.038097789,0.786,75.21,far
B-5501B,mult,2022-08-17 11:50:00,2022-08-17 12:50:00,60.0,13,0.056753766,1.171,0.035058432800000004,0.724,74.51,far
B-5501B,mult,2022-08-22 07:30:00,2022-08-22 08:50:00,80.0,17,0.08111837,1.674,0.04331074615789473,0.894,69.69,far
B-5501B,mult,2022-08-23 23:00:00,2022-08-24 00:05:00,65.0,14,0.06823265,1.408,0.0385402264375,0.795,68.04,far
B-5501B,mult,2022-08-24 03:35:00,2022-08-24 05:05:00,90.0,19,0.07503953,1.549,0.04621758509523809,0.954,67.85,far
B-5501B,mult,2022-08-24 13:05:00,2022-08-24 14:05:00,60.0,13,0.05317102,1.097,0.03254081773333333,0.672,67.45,far
B-5501B,mult,2022-08-27 01:30:00,2022-08-27 01:50:00,20.0,5,0.06906188,1.425,0.051543068428571426,1.064,64.94,far
B-5501B,mult,2022-08-27 02:00:00,2022-08-27 02:25:00,25.0,6,0.047486305,0.98,0.041905635999999996,0.865,64.92,far
B-5501B,mult,2022-08-28 09:50:00,2022-08-28 11:05:00,75.0,16,0.0614107,1.267,0.03704129338888889,0.764,63.59,far
B-5501B,mult,2022-09-03 12:00:00,2022-09-03 12:55:00,55.0,12,0.06043831,1.247,0.038807963428571436,0.801,57.5,far
B-5501B,mult,2022-09-07 10:10:00,2022-09-07 11:10:00,60.0,13,0.062059354,1.281,0.03284395313333333,0.678,53.58,far
B-5501B,mult,2022-09-08 12:20:00,2022-09-08 13:25:00,65.0,14,0.05622172,1.16,0.0330116443125,0.681,52.49,far
B-5501B,mult,2022-09-09 11:55:00,2022-09-09 12:20:00,25.0,6,0.051572844,1.064,0.032681004812500004,0.674,51.5,far
B-5501B,mult,2022-09-10 12:45:00,2022-09-10 14:00:00,75.0,16,0.11052515,2.281,0.05680643672222222,1.172,50.47,far
B-5501B,mult,2022-09-11 02:35:00,2022-09-11 03:35:00,60.0,13,0.068436675,1.412,0.039651099933333336,0.818,49.89,far
B-5501B,mult,2022-09-12 16:20:00,2022-09-12 16:45:00,25.0,6,0.054477572,1.124,0.03262783475,0.673,48.32,far
B-5501B,mult,2022-09-13 16:30:00,2022-09-13 17:55:00,85.0,18,0.079846255,1.648,0.039893113,0.823,47.31,far
B-5501B,mult,2022-09-19 21:55:00,2022-09-20 00:00:00,125.0,26,0.06727234,1.388,0.04051172821428572,0.836,41.09,far
B-5501B,mult,2022-09-20 15:45:00,2022-09-20 18:50:00,185.0,38,0.15264288,3.15,0.070648684675,1.458,40.34,far
B-5501B,mult,2022-09-21 12:00:00,2022-09-21 12:45:00,45.0,10,0.059091717,1.219,0.03277988541666667,0.676,39.5,far
B-5501B,mult,2022-09-21 16:25:00,2022-09-21 17:40:00,75.0,16,0.07960603,1.643,0.047890758,0.988,39.32,far
B-5501B,mult,2022-09-21 18:10:00,2022-09-21 19:30:00,80.0,17,0.095843226,1.978,0.05600261915789475,1.156,39.24,far
B-5501B,mult,2022-09-22 00:25:00,2022-09-22 01:20:00,55.0,12,0.063654445,1.314,0.03297546957142857,0.681,38.98,far
B-5501B,mult,2022-09-22 02:05:00,2022-09-22 02:55:00,50.0,11,0.05765335,1.19,0.03264776992307693,0.674,38.91,far
B-5501B,mult,2022-11-05 02:50:00,2022-11-05 04:15:00,85.0,18,0.08283379,1.709,0.03881583695,0.801,5.12,near_10d
B-5501B,mult,2022-11-08 12:00:00,2022-11-08 13:15:00,75.0,16,0.070361614,1.452,0.03750835038888889,0.774,8.5,near_10d
B-5501B,mult,2022-11-09 19:55:00,2022-11-09 20:45:00,50.0,11,0.0579756,1.196,0.03504901530769232,0.723,9.83,near_10d
B-5501B,mult,2022-11-10 10:55:00,2022-11-10 11:45:00,50.0,11,0.05325256,1.099,0.03554657230769231,0.734,10.45,far
B-5501B,mult,2022-11-15 12:30:00,2022-11-15 12:50:00,20.0,5,0.21992119,4.539,0.120477399,2.486,15.52,far
B-5501B,mult,2022-11-15 13:05:00,2022-11-15 14:25:00,80.0,17,0.18720408,3.863,0.07299108305263158,1.506,15.55,far
B-5501B,mult,2022-11-20 06:20:00,2022-11-20 07:45:00,85.0,18,0.088619344,1.829,0.04472318005,0.923,20.26,far
B-5501B,mult,2022-11-21 06:10:00,2022-11-21 06:40:00,30.0,7,0.051159915,1.056,0.03606222033333333,0.744,21.26,far
B-5501B,mult,2022-11-27 21:35:00,2022-11-27 22:40:00,65.0,14,0.0724759,1.496,0.036482632375,0.753,27.9,far
B-5501B,mult,2022-11-29 20:15:00,2022-11-29 20:40:00,25.0,6,0.05683543,1.173,0.031016178125,0.64,29.84,far
B-5501B,mult,2022-11-30 01:55:00,2022-11-30 02:50:00,55.0,12,0.064311706,1.327,0.03870815507142857,0.799,30.08,far
B-5501B,mult,2022-12-05 00:55:00,2022-12-05 02:05:00,70.0,15,0.064706765,1.335,0.03656546005882352,0.755,35.04,far
B-5501B,mult,2022-12-25 09:45:00,2022-12-25 11:05:00,80.0,17,0.2662966,5.496,0.09883316317894736,2.04,55.41,far
B-5501B,mult,2022-12-25 13:20:00,2022-12-25 15:00:00,100.0,21,0.17714448,3.656,0.061938902956521734,1.278,55.56,far
B-5501B,mult,2022-12-26 00:25:00,2022-12-26 01:00:00,35.0,8,0.053073555,1.095,0.031011454699999996,0.64,56.02,far
B-5501B,mult,2022-12-29 16:40:00,2022-12-29 17:50:00,70.0,15,0.060556572,1.25,0.03563405823529412,0.735,59.69,far
B-5501B,mult,2022-12-29 18:35:00,2022-12-29 18:35:00,0.0,1,0.066482574,1.372,0.056510484,1.166,59.77,far
B-5501B,mult,2022-12-29 18:55:00,2022-12-29 19:10:00,15.0,4,0.054689497,1.129,0.032780184999999996,0.676,59.79,far
B-5501B,mult,2023-02-14 23:35:00,2023-02-15 00:20:00,45.0,10,0.056500167,1.166,0.03158248091666667,0.652,106.98,far
B-5501B,mult,2023-02-15 22:00:00,2023-02-15 22:05:00,5.0,2,0.053999066,1.114,0.0388060375,0.801,107.92,far
B-5501B,mult,2023-02-25 21:20:00,2023-02-25 22:10:00,50.0,11,0.071319334,1.472,0.030933820384615382,0.638,117.89,far
B-5501B,mult,2023-03-04 22:10:00,2023-03-04 22:35:00,25.0,6,0.053551108,1.105,0.0339796475,0.701,124.92,far
B-5501B,mult,2023-03-06 22:40:00,2023-03-06 23:10:00,30.0,7,0.06531952,1.348,0.033135844222222224,0.684,126.94,far
B-5501B,mult,2023-03-09 08:20:00,2023-03-09 09:35:00,75.0,16,0.08319198,1.717,0.039669346999999994,0.819,129.35,far
B-5501B,mult,2023-03-10 12:40:00,2023-03-10 13:35:00,55.0,12,0.064874314,1.339,0.03273534271428572,0.676,130.53,far
B-5501B,mult,2023-03-11 19:50:00,2023-03-11 21:25:00,95.0,20,0.12615791,2.604,0.060666355977272726,1.252,131.83,far
B-5501B,mult,2023-03-12 09:00:00,2023-03-12 10:20:00,80.0,17,0.07255713,1.497,0.04258806842105262,0.879,132.38,far
B-5501B,mult,2023-03-14 09:05:00,2023-03-14 10:00:00,55.0,12,0.0805145,1.662,0.03612458442857143,0.746,134.38,far
B-5501B,mult,2023-03-14 17:15:00,2023-03-14 18:05:00,50.0,11,0.06251552,1.29,0.041024658461538466,0.847,134.72,far
B-5501B,mult,2023-03-14 21:25:00,2023-03-14 22:45:00,80.0,17,0.06616889,1.366,0.03781166536842105,0.78,134.89,far
B-5501B,mult,2023-03-15 02:10:00,2023-03-15 03:25:00,75.0,16,0.10729552,2.214,0.04958977443333333,1.023,135.09,far
B-5501B,mult,2023-03-15 05:05:00,2023-03-15 06:40:00,95.0,20,0.07605152,1.57,0.04150781245454546,0.857,135.21,far
B-5501B,mult,2023-04-01 02:10:00,2023-04-01 03:05:00,55.0,12,0.069699876,1.438,0.03368612521428571,0.695,152.09,far
B-5501B,mult,2023-04-01 23:35:00,2023-04-02 00:55:00,80.0,17,0.10688994,2.206,0.0489553332631579,1.01,152.98,far
B-5501B,mult,2023-04-02 14:35:00,2023-04-02 16:20:00,105.0,22,0.16289265,3.362,0.06864011908333334,1.417,153.61,far
B-5501B,mult,2023-04-02 18:30:00,2023-04-02 18:40:00,10.0,3,0.070933826,1.464,0.040944545400000004,0.845,153.77,far
B-5501B,mult,2023-04-05 02:30:00,2023-04-05 03:55:00,85.0,18,0.06948725,1.434,0.0417359875,0.861,156.1,far
B-5501B,mult,2023-04-19 21:45:00,2023-04-19 22:55:00,70.0,15,0.053454112,1.103,0.0351471995,0.725,170.91,far
B-5501B,mult,2023-05-15 12:20:00,2023-05-15 13:05:00,45.0,10,0.058926687,1.216,0.03043495766666667,0.628,168.49,far
B-5501B,mult,2023-05-16 20:15:00,2023-05-16 21:30:00,75.0,16,0.0719522,1.485,0.03768527011111111,0.778,167.16,far
B-5501B,mult,2023-05-20 10:35:00,2023-05-20 12:10:00,95.0,20,0.108034134,2.23,0.05483513636363637,1.132,163.56,far
B-5501B,mult,2023-05-22 22:10:00,2023-05-22 23:35:00,85.0,18,0.099116676,2.046,0.04457425175,0.92,161.08,far
B-5501B,mult,2023-05-25 20:40:00,2023-05-25 22:00:00,80.0,17,0.07689728,1.587,0.04153102557894737,0.857,158.14,far
B-5501B,mult,2023-06-01 23:20:00,2023-06-02 00:45:00,85.0,18,0.08484883,1.751,0.0426991252,0.881,151.03,far
B-5501B,mult,2023-06-04 08:45:00,2023-06-04 10:10:00,85.0,18,0.080514744,1.662,0.04103219005,0.847,148.64,far
B-5501B,mult,2023-06-05 05:30:00,2023-06-05 06:15:00,45.0,10,0.054075982,1.116,0.03604616441666666,0.744,147.77,far
B-5501B,mult,2023-06-07 11:20:00,2023-06-07 12:45:00,85.0,18,0.066751234,1.378,0.03938078825000001,0.813,145.53,far
B-5501B,mult,2023-06-08 08:35:00,2023-06-08 10:05:00,90.0,19,0.10170316,2.099,0.05008189428571429,1.034,144.64,far
B-5501B,mult,2023-06-11 18:25:00,2023-06-11 19:10:00,45.0,10,0.0556303,1.148,0.0273930345,0.565,141.23,far
B-5501B,mult,2023-06-12 20:10:00,2023-06-12 20:40:00,30.0,7,0.058523696,1.208,0.033103967222222225,0.683,140.16,far
B-5501B,mult,2023-06-16 12:50:00,2023-06-16 13:35:00,45.0,10,0.053226482,1.098,0.03565037558333333,0.736,136.47,far
B-5501B,mult,2023-06-16 20:20:00,2023-06-16 21:30:00,70.0,15,0.07249568,1.496,0.03796312988235294,0.783,136.15,far
B-5501B,mult,2023-06-17 19:45:00,2023-06-17 21:05:00,80.0,17,0.08793863,1.815,0.04417503178947368,0.912,135.18,far
B-5501B,mult,2023-11-08 18:40:00,2023-11-08 19:55:00,75.0,16,0.07999601,1.651,0.04290563011111111,0.885,8.78,near_10d
B-5501B,mult,2023-11-09 03:55:00,2023-11-09 05:05:00,70.0,15,0.10515726,2.17,0.04739217223529412,0.978,9.16,near_10d
B-5501B,mult,2023-11-10 00:50:00,2023-11-10 02:00:00,70.0,15,0.07535359,1.555,0.04401480923529411,0.908,10.03,far
B-5501B,mult,2023-11-10 11:05:00,2023-11-10 12:30:00,85.0,18,0.13803698,2.849,0.05364390324999999,1.107,10.46,far
B-5501B,mult,2023-11-11 17:30:00,2023-11-11 18:35:00,65.0,14,0.074982226,1.547,0.0401090865,0.828,11.73,far
B-5501B,mult,2023-11-12 08:05:00,2023-11-12 09:35:00,90.0,19,0.09222391,1.903,0.04963113680952381,1.024,12.34,far
B-5501B,mult,2023-11-12 18:05:00,2023-11-12 18:40:00,35.0,8,0.05329423,1.1,0.034120370500000004,0.704,12.75,far
B-5501B,mult,2023-11-13 06:50:00,2023-11-13 07:50:00,60.0,13,0.068011,1.404,0.04296314386666667,0.887,13.28,far
B-5501B,mult,2023-11-13 15:50:00,2023-11-13 17:05:00,75.0,16,0.093792975,1.936,0.0462981325,0.955,13.66,far
B-5501B,mult,2023-11-14 00:15:00,2023-11-14 00:35:00,20.0,5,0.055181693,1.139,0.03532082571428572,0.729,14.01,far
B-5501B,mult,2023-11-14 02:40:00,2023-11-14 04:00:00,80.0,17,0.07555991,1.559,0.04319611928947368,0.891,14.11,far
B-5501B,mult,2023-11-15 14:10:00,2023-11-15 15:30:00,80.0,17,0.07989391,1.649,0.046134955421052636,0.952,15.59,far
B-5501B,mult,2023-11-16 07:15:00,2023-11-16 07:50:00,35.0,8,0.08096987,1.671,0.058212264199999995,1.201,16.3,far
B-5501B,mult,2023-11-16 09:35:00,2023-11-16 10:20:00,45.0,10,0.5703988,11.772,0.4551757391666668,9.394,16.4,far
B-5501B,mult,2023-11-16 10:40:00,2023-11-16 11:15:00,35.0,8,0.3527876,7.281,0.07529467819999999,1.554,16.44,far
B-5501B,mult,2023-11-17 09:00:00,2023-11-17 10:25:00,85.0,18,0.085991286,1.775,0.04060255025,0.838,17.38,far
B-5501B,mult,2023-11-18 08:15:00,2023-11-18 09:40:00,85.0,18,0.07534826,1.555,0.041968408400000004,0.866,18.34,far
B-5501B,mult,2023-11-19 19:45:00,2023-11-19 21:10:00,85.0,18,0.08148923,1.682,0.039828716949999995,0.822,19.82,far
B-5501B,mult,2023-11-21 08:25:00,2023-11-21 09:25:00,60.0,13,0.061315253,1.265,0.04323674173333334,0.892,21.35,far
B-5501B,mult,2023-11-25 07:30:00,2023-11-25 09:00:00,90.0,19,0.08063711,1.664,0.043469792809523816,0.897,25.31,far
B-5501B,mult,2023-11-26 01:05:00,2023-11-26 02:25:00,80.0,17,0.08928996,1.843,0.04860165484210527,1.003,26.05,far
B-5501B,mult,2023-11-27 06:55:00,2023-11-27 08:00:00,65.0,14,0.08055625,1.662,0.046895853625,0.968,27.29,far
B-5501B,mult,2023-11-27 21:35:00,2023-11-27 22:55:00,80.0,17,0.08302551,1.713,0.04315211231578947,0.891,27.9,far
B-5501B,mult,2023-11-28 07:20:00,2023-11-28 08:00:00,40.0,9,0.051346034,1.06,0.03244792618181818,0.67,28.31,far
B-5501B,mult,2023-11-28 09:25:00,2023-11-28 10:35:00,70.0,15,0.09176993,1.894,0.05047595841176471,1.042,28.39,far
B-5501B,mult,2023-11-28 12:00:00,2023-11-28 13:15:00,75.0,16,0.09593901,1.98,0.04751022422222222,0.98,28.5,far
B-5501B,mult,2023-11-29 06:00:00,2023-11-29 07:20:00,80.0,17,0.09331435,1.926,0.04606943052631579,0.951,29.25,far
B-5501B,mult,2023-11-29 18:45:00,2023-11-29 20:10:00,85.0,18,0.08186708,1.69,0.0450485353,0.93,29.78,far
B-5501B,mult,2023-12-01 21:35:00,2023-12-01 22:40:00,65.0,14,0.06563101,1.354,0.03238400428125,0.668,31.9,far
B-5501B,mult,2023-12-02 17:25:00,2023-12-02 18:45:00,80.0,17,0.08753911,1.807,0.0411976297631579,0.85,32.73,far
B-5501B,mult,2023-12-03 12:25:00,2023-12-03 13:50:00,85.0,18,0.08849112,1.826,0.041939176849999996,0.866,33.52,far
B-5501B,mult,2023-12-04 23:25:00,2023-12-05 00:45:00,80.0,17,0.07777581,1.605,0.03998874694736842,0.825,34.98,far
B-5501B,mult,2023-12-05 18:20:00,2023-12-05 18:30:00,10.0,3,0.07502475,1.548,0.057649438,1.19,35.76,far
B-5501B,mult,2023-12-07 07:10:00,2023-12-07 08:20:00,70.0,15,0.0653178,1.348,0.03699044923529411,0.763,37.3,far
B-5501B,mult,2023-12-09 01:30:00,2023-12-09 04:10:00,160.0,33,0.11536912,2.381,0.0561200923,1.158,39.06,far
B-5501B,mult,2023-12-10 02:25:00,2023-12-10 03:25:00,60.0,13,0.06868812,1.418,0.03155117293333334,0.651,40.1,far
B-5501B,mult,2023-12-11 01:40:00,2023-12-11 02:35:00,55.0,12,0.06763505,1.396,0.039736843714285715,0.82,41.07,far
B-5501B,mult,2023-12-11 08:10:00,2023-12-11 09:10:00,60.0,13,0.08458409,1.746,0.05354639633333334,1.105,41.34,far
B-5501B,mult,2023-12-11 10:20:00,2023-12-11 11:50:00,90.0,19,0.087042056,1.796,0.050361183,1.039,41.43,far
B-5501B,mult,2023-12-11 22:15:00,2023-12-11 23:30:00,75.0,16,0.07545119,1.557,0.0366596245,0.757,41.93,far
B-5501B,mult,2023-12-15 01:30:00,2023-12-15 02:45:00,75.0,16,0.0696645,1.438,0.03762223383333334,0.776,45.06,far
B-5501B,mult,2023-12-15 09:10:00,2023-12-15 10:30:00,80.0,17,0.08437544,1.741,0.042223551315789476,0.871,45.38,far
B-5501B,mult,2023-12-16 09:35:00,2023-12-16 10:50:00,75.0,16,0.061333578,1.266,0.03555296633333334,0.734,45.6,far
B-5501B,mult,2023-12-17 13:25:00,2023-12-17 14:45:00,80.0,17,0.09494015,1.959,0.05238422189473685,1.081,44.44,far
B-5501B,mult,2023-12-18 12:40:00,2023-12-18 14:00:00,80.0,17,0.093859315,1.937,0.04244407152631578,0.876,43.47,far
B-5501B,mult,2023-12-18 15:50:00,2023-12-18 17:10:00,80.0,17,0.10107118,2.086,0.04845119878947368,1.0,43.34,far
B-5501B,mult,2023-12-18 22:35:00,2023-12-18 23:45:00,70.0,15,0.08089419,1.669,0.043253789294117655,0.893,43.06,far
B-5501B,mult,2023-12-22 13:35:00,2023-12-22 14:45:00,70.0,15,0.08449318,1.744,0.04078830729411765,0.842,39.43,far
B-5501B,mult,2023-12-23 22:55:00,2023-12-24 00:10:00,75.0,16,0.07473548,1.542,0.03942462655555555,0.814,38.05,far
B-5501B,mult,2023-12-24 14:15:00,2023-12-24 15:25:00,70.0,15,0.073084466,1.508,0.034854234058823534,0.719,37.41,far
B-5501B,mult,2023-12-25 14:20:00,2023-12-25 15:35:00,75.0,16,0.11058705,2.282,0.050449227027777786,1.041,36.4,far
