equip,mode,start,end,duration_min,n_points,peak_mae,peak_ratio,mean_mae,mean_ratio,dist_to_failure_days,category,trig_class,base_before,base_after,peak_dev,max_step_in_ep,typical_step,level_shift,frac_off_like,shutdown_after
B-90001A,uni,2021-07-03 10:27:00,2021-07-03 10:33:00,6.0,7,0.011657679,2.314,0.0086594537529411,1.719,55.56,far,mudanca_regime,0.9156,26.2803,21.5613,47.5784,0.2899,25.3647,0.0,False
B-90001A,uni,2021-07-03 10:35:00,2021-07-03 12:15:00,100.0,101,0.013893595,2.758,0.0041071067103603,0.815,55.56,far,mudanca_regime,0.9156,26.2078,27.81,47.5784,0.2899,25.2922,0.0,False
B-90001A,uni,2021-07-03 19:21:00,2021-07-03 19:57:00,36.0,37,0.007606503,1.51,0.002418820574468,0.48,55.19,far,mudanca_regime,2.6589,22.9118,19.818,40.4065,0.2899,20.2528,0.0,False
B-90001A,uni,2021-07-03 20:00:00,2021-07-03 20:03:00,3.0,4,0.0026432825,0.525,0.0018634296571428,0.37,55.17,far,mudanca_regime,20.8747,22.8126,6.8361,3.3952,0.2899,1.9379,0.0,False
B-90001A,uni,2021-07-03 20:06:00,2021-07-03 20:20:00,14.0,15,0.0024762547,0.492,0.001930644784,0.383,55.16,far,transiente_curto,20.9738,21.9657,4.799,3.3952,0.2899,0.9918,0.0,False
B-90001A,uni,2021-07-03 22:07:00,2021-07-03 22:27:00,20.0,21,0.0064951163,1.289,0.0052245264225806,1.037,55.08,far,glitch_sensor,22.721,20.249,4.799,33.2804,0.2899,2.472,0.0,False
B-90001A,uni,2021-07-03 22:29:00,2021-07-03 22:41:00,12.0,13,0.00613221,1.217,0.0048518424217391,0.963,55.06,far,glitch_sensor,21.7254,20.3482,3.1701,33.2804,0.2899,1.3771,0.0,False
B-90001A,uni,2021-07-03 22:44:00,2021-07-03 22:44:00,0.0,1,0.0048672403,0.966,0.0042949243545454,0.853,55.05,far,glitch_sensor,19.837,20.394,0.6562,33.2804,0.2899,0.557,0.0,False
B-90001A,uni,2021-07-03 22:46:00,2021-07-03 23:54:00,68.0,69,0.009022085,1.791,0.0030980528860759,0.615,55.05,far,sustentado_sem_causa,19.7645,20.6381,1.4992,33.2804,0.2899,0.8736,0.0,False
B-90001A,uni,2021-07-04 09:55:00,2021-07-04 10:47:00,52.0,53,0.006640979,1.318,0.0023962845873015,0.476,54.59,far,mudanca_regime,1.1101,24.7276,23.114,35.8516,0.2899,23.6175,0.0,False
B-90001A,uni,2021-07-04 10:53:00,2021-07-04 10:53:00,0.0,1,0.0053619114,1.064,0.0038519410545454,0.765,54.55,far,mudanca_regime,22.3777,24.9489,21.5079,10.6052,0.2899,2.5712,0.0,False
B-90001A,uni,2021-07-04 11:07:00,2021-07-04 11:11:00,4.0,5,0.0061608865,1.223,0.00516813988,1.026,54.54,far,glitch_sensor,22.599,25.338,1.4802,32.754,0.2899,2.739,0.0,False
B-90001A,uni,2021-07-04 11:13:00,2021-07-04 11:44:00,31.0,32,0.008169649,1.622,0.0049428716,0.981,54.53,far,mudanca_regime,22.7439,25.8721,3.3647,32.754,0.2899,3.1282,0.0,False
B-90001A,uni,2021-07-04 11:51:00,2021-07-04 11:51:00,0.0,1,0.008169649,1.622,0.0059120228818181,1.173,54.51,far,glitch_sensor,23.4458,26.2536,22.5761,32.754,0.2899,2.8077,0.0,False
B-90001A,uni,2021-07-04 11:55:00,2021-07-04 11:55:00,0.0,1,0.006529116,1.296,0.0048703665363636,0.967,54.5,far,glitch_sensor,23.423,26.4519,22.3624,32.754,0.2899,3.029,0.0,False
B-90001A,uni,2021-07-04 11:59:00,2021-07-04 11:59:00,0.0,1,0.00610225,1.211,0.0046525877545454,0.924,54.5,far,glitch_sensor,23.4687,26.3794,6.4699,27.6193,0.2899,2.9107,0.0,False
B-90001A,uni,2021-07-04 12:01:00,2021-07-04 12:03:00,2.0,3,0.0055666687,1.105,0.0045571018461538,0.905,54.5,far,glitch_sensor,23.4916,26.4519,0.5341,27.6193,0.2899,2.9603,0.0,False
B-90001A,uni,2021-07-04 12:05:00,2021-07-04 13:42:00,97.0,98,0.006371895,1.265,0.0031561915823148,0.626,54.5,far,mudanca_regime,23.4916,26.9097,5.1882,27.6193,0.2899,3.4181,0.0,False
B-90001A,uni,2021-07-05 11:46:00,2021-07-05 11:46:00,0.0,1,0.011572204,2.297,0.0061050093545454,1.212,53.51,far,transiente_curto,0.8698,0.9156,39.9716,47.2884,0.2899,0.0458,0.0,False
B-90001A,uni,2021-07-05 11:49:00,2021-07-05 12:15:00,26.0,27,0.0084669925,1.681,0.0047439698432432,0.942,53.51,far,transiente_curto,0.8698,0.9156,47.9141,47.2884,0.2899,0.0458,0.0,False
B-90001A,uni,2021-07-05 12:20:00,2021-07-05 12:20:00,0.0,1,0.0084669925,1.681,0.00661002,1.312,53.49,far,glitch_sensor,0.9156,0.9156,0.0458,47.2884,0.2899,0.0,0.0,False
B-90001A,uni,2021-07-05 12:23:00,2021-07-05 12:23:00,0.0,1,0.0076499125,1.518,0.0061883009636363,1.228,53.48,far,glitch_sensor,0.9156,0.9156,0.0458,47.2884,0.2899,0.0,0.0,False
B-90001A,uni,2021-07-05 12:25:00,2021-07-05 12:25:00,0.0,1,0.0064696907,1.284,0.0059417937636363,1.179,53.48,far,glitch_sensor,0.9156,0.9156,0.0,47.2884,0.2899,0.0,0.0,False
B-90001A,uni,2021-07-05 12:27:00,2021-07-05 12:27:00,0.0,1,0.007238363,1.437,0.0060521059272727,1.201,53.48,far,glitch_sensor,0.9156,0.9156,0.0458,47.2884,0.2899,0.0,0.0,False
B-90001A,uni,2021-07-05 12:30:00,2021-07-05 13:36:00,66.0,67,0.011541438,2.291,0.003369034368961,0.669,53.48,far,sustentado_sem_causa,0.9156,0.9156,0.0458,47.2884,0.2899,0.0,0.0,False
B-90001A,uni,2021-07-05 16:07:00,2021-07-05 16:10:00,3.0,4,0.009778486,1.941,0.0075395614214285,1.497,53.33,far,glitch_sensor,0.9156,26.8868,42.5428,47.4334,0.2899,25.9713,0.0,False
B-90001A,uni,2021-07-05 16:12:00,2021-07-05 16:14:00,2.0,3,0.008821159,1.751,0.0073342683923076,1.456,53.33,far,glitch_sensor,0.9156,26.7151,26.307,47.4334,0.2899,25.7996,0.0,False
B-90001A,uni,2021-07-05 16:16:00,2021-07-05 17:55:00,99.0,100,0.012695223,2.52,0.0043060869718181,0.855,53.32,far,mudanca_regime,0.9156,24.9222,28.5348,47.4334,0.2899,24.0066,0.0,False
B-90001A,uni,2021-07-06 16:01:00,2021-07-06 16:18:00,17.0,18,0.012802098,2.541,0.0065094573214285,1.292,52.33,far,mudanca_regime,0.9156,22.721,0.145,46.5102,0.2899,21.8055,0.0,False
B-90001A,uni,2021-07-06 16:21:00,2021-07-06 16:24:00,3.0,4,0.011898533,2.362,0.0073153593571428,1.452,52.32,far,mudanca_regime,0.9156,22.6676,40.0708,46.5102,0.2899,21.7521,0.0,False
B-90001A,uni,2021-07-06 16:26:00,2021-07-06 16:38:00,12.0,13,0.011898533,2.362,0.0078685119130434,1.562,52.32,far,mudanca_regime,0.9156,22.6447,32.2657,46.5102,0.2899,21.7292,0.0,False
B-90001A,uni,2021-07-06 16:40:00,2021-07-06 18:12:00,92.0,93,0.013330326,2.646,0.0039390657864077,0.782,52.31,far,mudanca_regime,0.9156,21.3859,23.4001,46.5102,0.2899,20.4703,0.0,False
B-90001A,uni,2021-07-07 23:24:00,2021-07-07 23:51:00,27.0,28,0.0062254057,1.236,0.0030059614078947,0.597,51.02,far,mudanca_regime,0.9156,21.775,24.4682,22.187,0.2899,20.8594,0.0,False
B-90001A,uni,2021-07-08 09:59:00,2021-07-08 10:58:00,59.0,60,0.00889194,1.765,0.0029392109842857,0.583,50.58,far,glitch_sensor,21.0692,25.1396,4.5587,18.9444,0.2899,4.0704,0.0,False
B-90001A,uni,2021-07-10 12:42:00,2021-07-10 12:51:00,9.0,10,0.01030047,2.045,0.0065810913599999,1.306,48.47,far,mudanca_regime,0.9156,28.8247,24.7581,33.433,0.2899,27.9092,0.0,False
B-90001A,uni,2021-07-10 12:53:00,2021-07-10 13:56:00,63.0,64,0.006432699,1.277,0.0034623363666216,0.687,48.46,far,mudanca_regime,23.3734,29.0422,6.756,10.7578,0.2899,5.6688,0.0,False
B-90001A,uni,2021-07-11 08:33:00,2021-07-11 10:12:00,99.0,100,0.007952298,1.578,0.0032444451018181,0.644,47.64,far,mudanca_regime,0.8698,27.4209,32.9447,28.2983,0.2899,26.5511,0.0,False
B-90001A,uni,2021-07-11 23:49:00,2021-07-11 23:50:00,1.0,2,0.0076335995,1.515,0.0061227648833333,1.215,47.01,far,glitch_sensor,23.5908,22.9347,0.7782,22.7668,0.2899,0.6562,0.0,False
B-90001A,uni,2021-07-11 23:53:00,2021-07-11 23:55:00,2.0,3,0.0076335995,1.515,0.0067892294307692,1.348,47.0,far,glitch_sensor,23.5679,22.9576,1.6709,22.7668,0.2899,0.6104,0.0,False
B-90001A,uni,2021-07-11 23:58:00,2021-07-12 01:19:00,81.0,82,0.007388212,1.467,0.0033641647582608,0.668,47.0,far,sustentado_sem_causa,23.4687,23.4001,2.1058,22.7668,0.2899,0.0687,0.0,False
B-90001A,uni,2021-07-13 14:23:00,2021-07-13 14:54:00,31.0,32,0.009148007,1.816,0.0045586932690476,0.905,45.4,far,glitch_sensor,27.562,29.3054,26.6465,22.9118,0.2899,1.7434,0.0,False
B-90001A,uni,2021-07-13 14:56:00,2021-07-13 14:56:00,0.0,1,0.009148007,1.816,0.0057475507181818,1.141,45.38,far,mudanca_regime,1.0147,29.3054,29.5038,46.3195,0.2899,28.2907,0.0,False
B-90001A,uni,2021-07-13 14:58:00,2021-07-13 15:00:00,2.0,3,0.009148007,1.816,0.0050063125307692,0.994,45.38,far,mudanca_regime,1.0147,29.3588,29.1681,46.3195,0.2899,28.3441,0.0,False
B-90001A,uni,2021-07-13 15:02:00,2021-07-13 16:02:00,60.0,61,0.009148007,1.816,0.0032069262047887,0.637,45.37,far,mudanca_regime,1.0147,29.5953,29.9387,46.3195,0.2899,28.5806,0.0,False
B-90001A,uni,2021-07-24 00:46:00,2021-07-24 00:54:00,8.0,9,0.005923304,1.176,0.0053062939789473,1.053,34.97,far,mudanca_regime,0.9156,26.4252,22.1946,39.1934,0.2899,25.5097,0.0,False
B-90001A,uni,2021-07-24 00:56:00,2021-07-24 00:57:00,1.0,2,0.005923304,1.176,0.0055094010916666,1.094,34.96,far,mudanca_regime,0.9156,26.6427,21.9504,39.1934,0.2899,25.7271,0.0,False
B-90001A,uni,2021-07-24 00:59:00,2021-07-24 02:25:00,86.0,87,0.009024872,1.791,0.0036056891814432,0.716,34.96,far,mudanca_regime,0.9156,32.796,29.5038,39.1934,0.2899,31.8804,0.0,False
B-90001A,uni,2021-07-24 06:22:00,2021-07-24 06:37:00,15.0,16,0.010634894,2.111,0.0051563480038461,1.023,34.73,far,glitch_sensor,36.1148,37.1105,2.2088,25.338,0.2899,0.9957,0.0,False
B-90001A,uni,2021-07-24 06:39:00,2021-07-24 06:43:00,4.0,5,0.0072660926,1.442,0.0053888895999999,1.07,34.72,far,glitch_sensor,36.4544,37.0342,1.6709,25.338,0.2899,0.5799,0.0,False
B-90001A,uni,2021-07-24 06:45:00,2021-07-24 07:51:00,66.0,67,0.0072660926,1.442,0.0023806769661038,0.473,34.72,far,mudanca_regime,36.6222,34.8827,2.4262,25.338,0.2899,1.7396,0.0,False
B-90001A,uni,2021-07-29 23:54:00,2021-07-29 23:55:00,1.0,2,0.010600248,2.104,0.008215336025,1.631,29.0,far,glitch_sensor,35.1192,35.1192,34.2494,34.6461,0.2899,0.0,0.0,False
B-90001A,uni,2021-07-29 23:57:00,2021-07-29 23:57:00,0.0,1,0.010600248,2.104,0.0084612171818181,1.679,29.0,far,glitch_sensor,35.0276,35.1192,1.8922,34.6461,0.2899,0.0915,0.0,False
B-90001A,uni,2021-07-29 23:59:00,2021-07-30 00:10:00,11.0,12,0.010600248,2.104,0.009007698340909,1.788,29.0,far,glitch_sensor,35.0009,35.3137,3.7576,34.6461,0.2899,0.3128,0.0,False
B-90001A,uni,2021-07-30 00:12:00,2021-07-30 00:43:00,31.0,32,0.010566948,2.097,0.0065923079333333,1.309,28.99,far,glitch_sensor,34.7606,35.7524,3.0747,34.6461,0.2899,0.9918,0.0,False
B-90001A,uni,2021-07-30 00:45:00,2021-07-30 00:55:00,10.0,11,0.005037869,1.0,0.0028286557242857,0.561,28.97,far,mudanca_regime,33.6238,35.8249,3.6317,32.9447,0.2899,2.2011,0.0,False
B-90001A,uni,2021-07-30 00:57:00,2021-07-30 01:34:00,37.0,38,0.0047407947,0.941,0.0009597072095833,0.19,28.96,far,mudanca_regime,33.6238,35.7753,4.5015,2.617,0.2899,2.1515,0.0,False
B-90001A,uni,2021-08-07 00:34:00,2021-08-07 00:39:00,5.0,6,0.007446833,1.478,0.00561628179375,1.115,20.98,far,mudanca_regime,0.9156,36.6222,29.0689,45.4497,0.2899,35.7067,0.0,False
B-90001A,uni,2021-08-07 00:41:00,2021-08-07 00:44:00,3.0,4,0.005931787,1.177,0.0052930332714285,1.051,20.97,far,mudanca_regime,0.9156,36.7939,32.8532,45.4497,0.2899,35.8783,0.0,False
B-90001A,uni,2021-08-07 00:46:00,2021-08-07 02:20:00,94.0,95,0.0076378756,1.516,0.0028486085171428,0.565,20.97,far,mudanca_regime,0.9156,38.171,38.0795,45.4497,0.2899,37.2555,0.0,False
B-90001A,uni,2021-08-07 14:39:00,2021-08-07 14:39:00,0.0,1,0.007660181,1.52,0.0052213254181818,1.036,20.39,far,transiente_curto,43.4088,42.4894,42.4932,32.6548,0.2899,0.9194,0.0,False
B-90001A,uni,2021-08-07 14:41:00,2021-08-07 14:45:00,4.0,5,0.007660181,1.52,0.004250494302,0.844,20.39,far,transiente_curto,43.3363,42.4894,42.4665,32.6548,0.2899,0.8469,0.0,False
B-90001A,uni,2021-08-07 14:47:00,2021-08-07 14:47:00,0.0,1,0.005324019,1.057,0.0030136496936363,0.598,20.38,far,mudanca_regime,1.7434,42.4894,31.3463,32.7998,0.2899,40.746,0.0,False
B-90001A,uni,2021-08-07 14:49:00,2021-08-07 14:51:00,2.0,3,0.0043554483,0.865,0.002762529386923,0.548,20.38,far,mudanca_regime,1.7434,42.4894,32.7502,32.7998,0.2899,40.746,0.0,False
B-90001A,uni,2021-08-07 14:53:00,2021-08-07 15:36:00,43.0,44,0.0043554483,0.865,0.0021891164944444,0.435,20.38,far,mudanca_regime,1.7434,41.5204,42.539,32.7998,0.2899,39.7771,0.0,False
B-90001A,uni,2021-08-09 11:29:00,2021-08-09 11:31:00,2.0,3,0.012536417,2.488,0.0090395781538461,1.794,18.52,far,mudanca_regime,0.8698,43.7712,13.2756,50.2411,0.2899,42.9014,0.0,False
B-90001A,uni,2021-08-09 11:33:00,2021-08-09 11:43:00,10.0,11,0.016539274,3.283,0.0102200122380952,2.029,18.52,far,mudanca_regime,0.8698,43.7712,0.2899,50.2411,0.2899,42.9014,0.0,False
B-90001A,uni,2021-08-09 11:46:00,2021-08-09 13:15:00,89.0,90,0.016539274,3.283,0.0065945639142,1.309,18.51,far,mudanca_regime,0.8698,41.612,46.6094,54.8418,0.2899,40.7422,0.0,False
B-90001A,uni,2021-08-09 13:17:00,2021-08-09 13:28:00,11.0,12,0.001023513,0.203,0.0007908558231818,0.157,18.45,far,mudanca_regime,43.8665,41.5662,1.6213,3.5401,0.2899,2.3003,0.0,False
B-90001A,uni,2021-08-09 21:46:00,2021-08-09 23:29:00,103.0,104,0.011071269,2.198,0.0033957407785087,0.674,18.09,far,sustentado_sem_causa,39.4375,38.8272,2.1287,37.0647,0.2899,0.6104,0.0,False
B-90001A,uni,2021-08-10 23:25:00,2021-08-10 23:27:00,2.0,3,0.0073805875,1.465,0.0059751471,1.186,17.02,far,mudanca_regime,39.8724,36.3094,4.9898,34.0129,0.2899,3.563,0.0,False
B-90001A,uni,2021-08-10 23:30:00,2021-08-10 23:34:00,4.0,5,0.006822589,1.354,0.0054717607666666,1.086,17.02,far,glitch_sensor,39.8724,36.2865,5.1882,34.0129,0.2899,3.5859,0.0,False
B-90001A,uni,2021-08-10 23:36:00,2021-08-11 01:07:00,91.0,92,0.009084602,1.803,0.0027934201359803,0.554,17.02,far,mudanca_regime,39.8724,36.2331,4.7533,34.0129,0.2899,3.6393,0.0,False
B-90001A,uni,2021-08-11 06:40:00,2021-08-11 06:40:00,0.0,1,0.007771143,1.543,0.0070355598090909,1.397,16.72,far,glitch_sensor,36.9884,0.8698,36.1187,35.4167,0.2899,36.1187,0.0,False
B-90001A,uni,2021-08-11 06:42:00,2021-08-11 06:43:00,1.0,2,0.007456752,1.48,0.0068399145166666,1.358,16.72,far,glitch_sensor,36.9884,0.8698,36.1187,35.4167,0.2899,36.1187,0.0,False
B-90001A,uni,2021-08-11 06:45:00,2021-08-11 08:17:00,92.0,93,0.012086586,2.399,0.0036302982654368,0.721,16.72,far,mudanca_regime,36.9388,32.9676,36.1225,35.4167,0.2899,3.9712,0.0,False
B-90001A,uni,2021-08-11 09:43:00,2021-08-11 09:47:00,4.0,5,0.005829031,1.157,0.002837133184,0.563,16.6,far,mudanca_regime,0.9156,36.3323,33.5246,47.5326,0.2899,35.4167,0.0,False
B-90001A,uni,2021-08-12 11:46:00,2021-08-12 12:43:00,57.0,58,0.007856321,1.559,0.0025395572332352,0.504,15.51,far,mudanca_regime,36.1873,42.1461,6.4928,30.8618,0.2899,5.9587,0.0,False
B-90001A,uni,2021-08-20 22:19:00,2021-08-20 22:25:00,6.0,7,0.00915972,1.818,0.0057941138235294,1.15,7.07,near_10d,mudanca_regime,0.9156,40.3073,47.6775,53.9262,0.2899,39.3918,0.0,False
B-90001A,uni,2021-08-20 22:27:00,2021-08-20 22:50:00,23.0,24,0.0068412423,1.358,0.0049269829294117,0.978,7.06,near_10d,mudanca_regime,0.9156,40.0632,42.0545,53.9262,0.2899,39.1476,0.0,False
B-90001A,uni,2021-08-20 22:52:00,2021-08-20 23:08:00,16.0,17,0.010546084,2.093,0.005059519,1.004,7.05,near_10d,mudanca_regime,0.9156,39.819,41.7646,53.9262,0.2899,38.9035,0.0,False
B-90001A,uni,2021-08-20 23:10:00,2021-08-21 00:04:00,54.0,55,0.010546084,2.093,0.001676737008923,0.333,7.03,near_10d,mudanca_regime,0.9156,38.5373,41.4747,53.9262,0.2899,37.6217,0.0,False
B-90001A,uni,2021-08-21 01:47:00,2021-08-21 01:54:00,7.0,8,0.008794095,1.746,0.0064795688222222,1.286,6.93,near_10d,glitch_sensor,39.1934,37.7628,4.5091,52.8581,0.2899,1.4305,0.0,False
B-90001A,uni,2021-08-21 01:56:00,2021-08-21 03:27:00,91.0,92,0.009179489,1.822,0.0028255088064705,0.561,6.92,near_10d,sustentado_sem_causa,38.9492,37.9345,4.944,52.8581,0.2899,1.0147,0.0,False
B-90001A,uni,2021-08-21 10:47:00,2021-08-21 11:00:00,13.0,14,0.0062328903,1.237,0.0041131126541666,0.816,6.55,near_10d,glitch_sensor,39.3841,41.2763,3.441,36.2331,0.2899,1.8921,0.0,False
B-90001A,uni,2021-08-21 11:02:00,2021-08-21 11:21:00,19.0,20,0.0062835617,1.247,0.0036859141433333,0.732,6.54,near_10d,glitch_sensor,39.2659,41.8104,1.4306,36.2331,0.2899,2.5445,0.0,False
B-90001A,uni,2021-08-21 11:23:00,2021-08-21 12:10:00,47.0,48,0.0057771476,1.147,0.0013003793346551,0.258,6.53,near_10d,mudanca_regime,38.9721,43.3134,2.884,36.2331,0.2899,4.3413,0.0,False
B-90001A,uni,2021-08-22 08:55:00,2021-08-22 09:02:00,7.0,8,0.011506977,2.284,0.0084361904277777,1.675,5.63,near_10d,glitch_sensor,41.5433,39.0446,3.2197,56.299,0.2899,2.4987,0.0,False
B-90001A,uni,2021-08-22 09:05:00,2021-08-22 09:07:00,2.0,3,0.00809727,1.607,0.0079472312692307,1.577,5.62,near_10d,glitch_sensor,41.3755,39.1896,3.975,56.299,0.2899,2.1859,0.0,False
B-90001A,uni,2021-08-22 09:09:00,2021-08-22 10:38:00,89.0,90,0.009976093,1.98,0.0037205352302,0.738,5.62,near_10d,sustentado_sem_causa,41.3221,40.7422,4.5549,56.299,0.2899,0.5799,0.0,False
